sgRNA,Gene,Endura,Addgene
sg_44108,SLC16A14,1507.332720005071,1596.2206993911777
sg_32202,nontargeting,736.74122378055,829.4682975290024
sg_475,ABHD1,681.4856319970087,699.9903193781337
sg_44229,SLC17A4,1552.6323493050913,1662.9827818752194
sg_125,ABCA5,599.3489415079608,677.7362918834532
sg_40649,RMDN3,178.2117284550249,157.8012858713712
sg_28282,MADCAM1,1587.4782179974147,1689.2829961871146
sg_46786,SLC6A11,842.772224230048,784.9602425396413
sg_1078,ADAM23,226.49814650010148,161.84747268858584
sg_50933,TIMM21,564.5030728156376,671.6670116576312
sg_19195,GOLIM4,771.5870924728732,659.5284512059873
sg_24228,JAM3,705.877740081635,766.7524018621754
sg_43563,SIGLEC15,405.7054712034785,339.87969264603026
sg_54110,TMPRSS4,625.2344439651154,586.6970884961237
sg_22153,HTATIP2,1469.0022644435155,1472.812001466131
sg_20426,GRAMD2,556.0405047046447,592.7663687219456
sg_53987,TMEM9B,725.7896650486769,746.5214677761021
sg_35167,OR6K3,875.6269004256671,813.2835502601438
sg_25199,KCNV1,352.9388700408175,390.4570278612133
sg_29690,MIP,746.1993881398948,712.1288798297777
sg_37579,PIPOX,964.7327646531795,863.8608854753269
sg_50428,TEDDM1,564.5030728156376,667.6208248404165
sg_39696,PTPRN,533.6395891167226,523.9811928292967
sg_49499,SVOP,401.2252880858941,386.4108410439987
sg_20551,GRID2,207.5818177814117,188.14768700048103
sg_12035,CYP4F12,250.8902545847278,258.95595630173733
sg_48557,SSMEM1,915.4507503597508,979.1772097659443
sg_26027,LAMC2,1368.4470433599538,1294.7797815086867
sg_46923,SLC6A6,607.8115096189537,333.81041242020825
sg_34831,OR52N2,1423.204837019319,1197.6712978955352
sg_55423,TSPAN10,885.085064785012,819.3528304859658
sg_14022,EDDM3B,616.7718758541225,602.8818357649823
sg_25029,KCNN1,1051.3496382598119,981.2003031745516
sg_22185,HTR1D,306.1458463682691,216.47099472098355
sg_44142,SLC16A4,449.51170613097065,475.42695102272086
sg_18797,GJB2,1039.4024832795867,965.0155559056931
sg_5767,C4BPB,707.8689325783391,693.9210391523118
sg_44328,SLC19A1,59.735774901125666,91.03920338732954
sg_21526,HLA-C,694.9261813497619,712.1288798297777
sg_50522,TEX10,396.74510496830965,408.66486853867923
sg_48812,ST6GALNAC6,310.1282313616774,265.0252365275593
sg_36741,PCSK7,399.2340955891899,483.51932465715015
sg_34970,OR5D16,652.1155426706218,615.0203962166262
sg_48911,STAB2,601.3401340046651,582.650901678909
sg_27188,LRAT,261.3440151924248,303.4640112910984
sg_57216,VTI1A,211.06640465064402,279.18689038781054
sg_25764,KLRG2,318.09300134849417,287.27926402223983
sg_42938,SERINC2,624.7366458409393,635.2513303026994
sg_23570,INTS12,564.0052746914615,493.6347917001868
sg_49638,SYPL2,515.7188566463849,552.3045005497992
sg_38456,POR,289.22071014628347,317.6256651513497
sg_33366,OLFML3,1112.0810094092894,930.6229679593686
sg_28761,MBOAT4,857.7061679553294,819.3528304859658
sg_28027,LY6E,249.89465833637573,198.26315404351763
sg_53899,TMEM8C,703.8865475849308,884.0918195614001
sg_17558,FXYD2,530.6528003716663,495.6578851087941
sg_2222,ANO1,819.8735105179499,825.4221107117877
sg_4974,BTNL3,280.2603439111146,307.5101981083131
sg_34006,OR2A2,188.16769093854586,200.28624745212497
sg_1849,ALG3,973.6931308883484,890.161099787222
sg_46618,SLC50A1,579.437016540919,481.49623124854287
sg_30896,NAALADL1,1165.3454086961267,1175.4172704008547
sg_50817,THBS3,1061.8033988675088,833.514484346217
sg_23325,IL2RG,730.2698481662613,716.1750666469923
sg_49611,SYP,1091.1734881938955,1187.5558308524985
sg_37808,PLAT,396.74510496830965,354.0413465062815
sg_47719,SMIM4,357.91685128257797,394.503214678428
sg_18736,GJA1,1784.6062751711293,1569.9204850792826
sg_26609,LILRB1,681.4856319970087,732.3598139158509
sg_51685,TMEM109,592.8775658936722,560.3968741842284
sg_28887,MCOLN3,404.7098749551264,517.9119126034747
sg_16220,FAM57B,657.5913220365584,665.5977314318093
sg_35690,OXTR,801.4549799234361,896.230380013044
sg_39851,PVRL4,406.20326932765454,345.9489728718522
sg_48717,ST3GAL4,726.2874631728529,681.7824787006679
sg_41676,RTN3,523.1858285090257,436.9881762591817
sg_28253,M6PR,264.82860206165714,204.33243426933961
sg_18300,GBA,292.7052970155158,269.07142334477396
sg_19711,GPR139,909.9749709938144,770.79858867939
sg_51153,TM4SF19,281.75373828364275,204.33243426933961
sg_9625,CLIC4,319.5863957210223,360.11062673210347
sg_30019,MPDZ,77.15870924728732,119.36251110783205
sg_10714,COX7A2,531.1505984958424,467.33457738829156
sg_11506,CUTA,150.33503350116627,157.8012858713712
sg_49743,SYT3,955.2746002938346,1023.6852647553054
sg_52907,TMEM231,372.8507950078594,370.2260937751401
sg_59044,KLRK1,325.5599732111349,283.2330772050252
sg_24505,KCNE2,1487.9185931622053,1444.4886937456286
sg_55694,TSSK2,290.2163063946355,289.30235743084717
sg_3492,ATP2A1,615.7762796057705,471.38076420550624
sg_36403,PCDHB1,411.6790486935911,396.52630808703526
sg_34375,OR4A5,398.2384993408378,550.2814071411918
sg_6385,CALU,1074.2483519719099,1080.3318801963105
sg_45493,SLC33A1,380.81556499467615,384.38774763539135
sg_15699,FAIM3,709.8601250750434,594.7894621305529
sg_45585,SLC35A5,441.0491380199779,396.52630808703526
sg_21596,HLA-DPB1,658.0891201607344,572.5354346358724
sg_59085,OR8K5,1381.389794588531,1106.6320945082057
sg_3198,ATG9B,1194.7154980225134,1211.8329517557863
sg_5543,C1orf85,610.79829836401,503.7502587432234
sg_49040,STK36,476.89060296065327,394.503214678428
sg_32628,NPSR1,554.0493122079406,511.8426323776527
sg_16412,FAXDC2,597.3577490112567,558.3737807756211
sg_3299,ATP10D,1215.6230192379073,1260.3871935623622
sg_13658,DRD5,372.3529968836833,303.4640112910984
sg_20401,GRAMD1B,400.22969183754196,388.43393445260597
sg_570,AC007040.11,787.5166324465067,736.4060007330655
sg_49649,SYS1,1268.3896204005684,1246.2255397021108
sg_21530,HLA-C,324.5643769627828,412.71105535589385
sg_24154,JAG1,369.8640062628031,317.6256651513497
sg_27120,LPHN3,191.65227780777818,301.44091788249114
sg_50032,TAS1R3,343.4807056814726,295.3716376566691
sg_43814,SLC11A1,122.95613667148366,119.36251110783205
sg_28486,MANBAL,1153.3982537159015,1100.5628142823837
sg_52004,TMEM141,344.4763019298247,366.1799069579254
sg_32481,NOX3,263.335207689129,299.4178244738838
sg_49845,TAAR5,281.2559401594667,313.57947833413505
sg_57852,XXYLT1,673.0230638860158,740.4521875502802
sg_45326,SLC2A6,685.965815114593,793.0526161740705
sg_31066,NCEH1,1776.6415051843126,1622.520913703073
sg_27948,LTBP3,510.7408754046245,477.4500444313282
sg_25124,KCNQ5,773.0804868454013,732.3598139158509
sg_24753,KCNJ15,340.4939169364163,327.7411321943863
sg_46410,SLC45A4,226.00034837592546,206.35552767794692
sg_11963,CYP2U1,1751.2538008513343,1717.606303907617
sg_51736,TMEM115,952.7856096729544,1094.4935340565617
sg_56280,UGT2B17,531.6483966200185,528.0273796465112
sg_22287,HTR6,122.95613667148366,52.60042862379039
sg_43061,SERPINF1,404.7098749551264,317.6256651513497
sg_12552,DENND1B,264.82860206165714,192.19387381769567
sg_56064,UBA1,284.24272890452295,335.8335058288156
sg_3461,ATP1B2,1135.9753193697397,1096.516627465169
sg_25622,KISS1R,383.80235373973244,402.5955883128573
sg_50410,TECTA,531.6483966200185,467.33457738829156
sg_34629,OR51D1,911.4683653663425,960.9693690884784
sg_42719,SEMA3B,731.7632425387894,663.5746380232019
sg_49979,TAPBP,214.55099151987636,192.19387381769567
sg_57367,WDR17,1188.7419205324009,1375.7035178529795
sg_58101,ZDHHC16,626.2300402134674,530.0504730551186
sg_41730,RTP1,1095.155873187304,1211.8329517557863
sg_20747,GRM4,459.46766861449163,432.9419894419671
sg_3508,ATP2A2,1243.00191606759,1288.7105012828647
sg_51848,TMEM128,901.0146047586455,997.3850504434101
sg_13251,DNAJC30,840.7810317333438,797.0988029912852
sg_49951,TAOK2,374.8419875045636,333.81041242020825
sg_29360,MFSD3,638.6749933178686,778.8909623138193
sg_22726,IGDCC4,611.296096488186,544.2121269153698
sg_35491,ORM1,1657.1699553820613,1693.3291830043293
sg_39547,PTPN1,1434.654193875368,1238.1331660676817
sg_43802,SLC11A1,601.8379321288411,447.10364330221836
sg_16893,FIG4,614.7806833574183,588.7201819047309
sg_17340,FREM2,300.1722688781565,307.5101981083131
sg_51980,TMEM138,129.42751228577228,127.45488474226134
sg_46119,SLC39A1,1391.8435551962282,1264.4333803795769
sg_23925,ITGB5,427.11079054304855,313.57947833413505
sg_8025,CDH24,680.4900357486566,685.8286655178824
sg_58815,TMCO5A,877.1202947981952,762.7062150449607
sg_27845,LSAMP,222.5157615066931,232.65574198984214
sg_54470,TNFRSF8,327.05336758366303,414.7341487645012
sg_30648,MUC3A,447.02271551009045,521.9580994206893
sg_13407,DPCR1,762.1289281135283,724.2674402814216
sg_52582,TMEM194B,623.2432514684111,625.1358632596628
sg_37466,PIGR,331.53355070124746,291.3254508394545
sg_2604,AQP11,1020.4861545608968,1120.7937483684568
sg_19394,GPD2,454.4896873727311,402.5955883128573
sg_19350,GPC2,683.9746226178889,766.7524018621754
sg_46668,SLC52A3,416.1592318111755,501.7271653346161
sg_25697,KLK5,742.2170031464865,734.3829073244582
sg_33338,OLFM1,473.903814215597,515.8888191948673
sg_4617,BLCAP,601.3401340046651,530.0504730551186
sg_53923,TMEM92,747.6927825124229,718.1981600555996
sg_50120,TAS2R60,1593.4517954875273,1232.0638858418597
sg_51763,TMEM119,907.4859803729341,774.8447754966047
sg_9350,CLDN23,1093.6624788147758,1068.1933197446665
sg_37181,PHB2,579.437016540919,572.5354346358724
sg_829,ACSL3,615.2784814815944,797.0988029912852
sg_3285,ATP10B,1812.9807682491642,1517.3200564554922
sg_15609,FAAH2,431.0931755364569,426.87270921614515
sg_8528,CERS6,106.52879857367411,125.43179133365402
sg_9955,CNGA1,552.5559178354124,580.6278082703017
sg_7152,CD180,441.0491380199779,364.15681354931814
sg_31683,NIPAL3,718.3226931860362,687.8517589264898
sg_16696,FER1L5,1491.4031800314376,1355.4725837669064
sg_33028,NTNG2,595.3665565145525,538.1428466895479
sg_16283,FAM98B,418.6482224320557,390.4570278612133
sg_53090,TMEM251,1071.2615632268537,981.2003031745516
sg_54132,TMPRSS6,1043.384868272995,956.9231822712637
sg_29095,MERTK,603.3313265013693,752.5907480019241
sg_43165,SFRP1,272.29557392429786,285.25617061363255
sg_1350,ADIPOR2,601.3401340046651,675.7131984748459
sg_6245,CACNG3,1826.9191157260934,1699.3984632301513
sg_23467,IMMT,156.80640911545487,123.4086979250467
sg_59001,OR9G4,878.1158910465473,912.4151272819026
sg_24979,KCNK9,482.36638232658976,497.68097851740146
sg_52961,TMEM236,1247.4820991851743,1308.9414353689378
sg_20480,GREM1,447.5205136342665,412.71105535589385
sg_41810,RYR3,728.7764537937331,615.0203962166262
sg_30559,MTNR1B,977.1777177575807,1011.5467043036615
sg_9122,CLCA2,955.7723984180107,1019.6390779380907
sg_35984,PAPOLA,1193.7199017741614,1173.3941769922474
sg_28077,LY75,188.16769093854586,127.45488474226134
sg_14444,EMC1,1041.891473900467,1102.585907690991
sg_51216,TM7SF2,472.41041984306884,449.1267367108257
sg_58980,RP11-407N17.3,422.13280930128803,347.97206628045956
sg_17303,FPR2,196.1324609253626,220.5171815381982
sg_18676,GIMAP2,1316.676038445645,1343.3340233152624
sg_17728,G6PC3,376.83318000126775,331.78731901160097
sg_30002,MPDU1,723.3006744277966,922.5305943249392
sg_11215,CSMD2,570.4766503057501,600.8587423563749
sg_52787,TMEM216,310.1282313616774,222.5402749468055
sg_41074,RNF24,462.95225548372395,457.219110345255
sg_34305,OR2V1,1039.4024832795867,849.6992316150756
sg_46644,SLC52A1,805.9351630410205,754.6138414105314
sg_29131,METTL21A,273.2911701726499,275.1407035705959
sg_19594,GPR124,1252.4600804269348,1078.3087867877032
sg_29259,MFN2,697.4151719706422,853.7454184322903
sg_53523,TMEM55B,210.568606526468,252.88667607591537
sg_10137,CNST,768.1025056036409,817.3297370773585
sg_58044,ZDHHC11B,822.8602992630061,847.6761382064683
sg_19451,GPNMB,757.1509468717678,756.6369348191388
sg_44768,SLC25A18,524.6792228815538,564.4430610014431
sg_425,ABCG5,224.00915587922125,155.77819246276385
sg_19337,GPC1,1121.5391737686343,1029.7545449811273
sg_56368,UMOD,254.37484145396013,238.7250222156641
sg_35655,OTOP3,238.94309960450266,250.86358266730804
sg_48641,SSTR3,107.02659669785015,125.43179133365402
sg_14920,EPHB4,720.8116838069164,865.8839788839342
sg_3065,ASPHD1,581.4282090376232,590.7432753133382
sg_29481,MGAT4A,1255.9446672961672,1171.37108358364
sg_41330,RPAP2,456.48087986943534,432.9419894419671
sg_5691,C2orf83,853.7237829619211,944.7846218196198
sg_32886,NRXN2,309.6304332375014,297.39473106527646
sg_44819,SLC25A33,57.246784280245436,70.8082693012563
sg_2194,ANKRD32,781.0452568322181,521.9580994206893
sg_34816,OR52M1,369.36620813862703,386.4108410439987
sg_13103,DNAJB12,247.90346583967153,192.19387381769567
sg_22322,HTT,262.3396114407769,297.39473106527646
sg_49644,SYS1,278.26915141441043,212.4248079037689
sg_32179,nontargeting,803.4461724201402,687.8517589264898
sg_45501,SLC34A1,1069.7681688543255,904.3227536474733
sg_7710,CD79A,509.24748103209635,552.3045005497992
sg_20008,GPR22,863.181947321266,758.6600282277461
sg_47514,SMAGP,1291.7861322368426,1432.3501332939845
sg_47504,SMAD2,900.5168066344695,748.5445611847094
sg_36981,PEX11B,171.24255471656025,89.01610997872221
sg_29226,MFGE8,635.6882045728123,635.2513303026994
sg_42958,SERINC5,303.6568557473888,376.29537400096206
sg_42160,SCLY,132.91209915500463,115.3163242906174
sg_15838,FAM162B,643.1551764354531,669.6439182490238
sg_28344,MAGT1,243.92108084626315,248.84048925870073
sg_34398,OR4C15,529.6572041233143,608.9511159908042
sg_41124,RNGTT,297.68327825727624,329.76422560299363
sg_38590,PPIB,365.3838231452187,339.87969264603026
sg_45779,SLC35F5,474.8994104639491,424.8496158075378
sg_46501,SLC4A11,886.5784591575401,1035.8238252069493
sg_19741,GPR143,1163.8520143235985,1134.9554022287082
sg_20236,GPR78,729.2742519179092,669.6439182490238
sg_41809,RYR3,810.415346158605,710.1057864211704
sg_903,ACVR1,359.4102456551061,465.3114839796843
sg_31864,NMUR1,495.309133555167,536.1197532809406
sg_50405,TECTA,265.82419831000925,295.3716376566691
sg_45100,SLC26A9,356.4234569100498,467.33457738829156
sg_34648,OR51F2,1120.5435775202823,1134.9554022287082
sg_49944,TAOK2,757.648744995944,867.9070722925416
sg_14383,ELOVL6,1266.8962260280402,1234.086979250467
sg_5914,C8B,836.7986467399354,722.2443468728143
sg_50066,TAS2R3,585.4105940310316,691.8979457437044
sg_55670,TSPO2,310.1282313616774,430.9188960333598
sg_47672,SMIM20,85.12347923410408,80.92373634429292
sg_22503,IFI30,347.96088879905705,398.5494014956426
sg_48663,SSTR5,1127.014953134571,954.9000888626564
sg_9877,CMTM3,998.0852389729747,1149.1170560889593
sg_32783,NRK,377.33097812544383,402.5955883128573
sg_17407,FURIN,111.50677981543458,163.87056609719315
sg_25731,KLRC3,303.1590576232128,265.0252365275593
sg_23466,IMMT,985.1424877443975,962.9924624970857
sg_3317,ATP11B,798.9659893025558,639.297517119914
sg_12366,DCSTAMP,691.9393926047056,641.3206105285213
sg_15585,F3,179.70512282755305,171.96293973162244
sg_49346,SULF2,417.1548280595276,293.34854424806184
sg_53367,TMEM41A,529.6572041233143,659.5284512059873
sg_27779,LRRTM2,987.6314783652778,1039.870012024164
sg_38945,PRRG1,480.3751898298856,568.4892478186578
sg_3502,ATP2A2,644.1507726838051,592.7663687219456
sg_48653,SSTR4,507.7540866595682,619.0665830338409
sg_40509,RHBDD3,1532.7204243380495,1660.959688466612
sg_34190,OR2M4,289.22071014628347,250.86358266730804
sg_6077,CACNA1B,913.9573559872227,871.9532591097561
sg_13748,DSG2,470.9170254705407,424.8496158075378
sg_55756,TTC39B,748.6883787607751,1009.5236108950542
sg_19003,GLIPR1,245.4144752187913,277.16379697920325
sg_38330,POFUT2,1151.4070612191972,1325.1261826377965
sg_53529,TMEM55B,493.8157391826389,398.5494014956426
sg_52018,TMEM143,573.4634390508064,434.96508285057445
sg_31307,NDST4,788.5122286948588,746.5214677761021
sg_23338,IL31RA,636.6838008211644,667.6208248404165
sg_38348,POLR2J3,558.529495325525,536.1197532809406
sg_22949,IKZF1,284.24272890452295,291.3254508394545
sg_29678,MINPP1,277.2735551660583,449.1267367108257
sg_15716,FAM11A,557.5338990771729,493.6347917001868
sg_8934,CHST10,541.6043591035394,443.05745648500374
sg_35255,OR7C1,452.0006967518509,485.5424180657575
sg_34433,OR4C6,492.82014293428676,493.6347917001868
sg_15040,ERBB3,1415.7378651566783,1430.3270398853772
sg_53638,TMEM63B,516.216654770561,509.81953896904537
sg_45000,SLC25A6,1561.59271554026,1673.098248918256
sg_1076,ADAM23,418.6482224320557,467.33457738829156
sg_11050,CRIM1,158.299803487983,218.49408812959086
sg_2926,ART3,715.8337025651559,590.7432753133382
sg_6723,CCDC107,919.4331353531593,991.3157702175882
sg_5165,C12orf76,706.8733363299871,793.0526161740705
sg_43723,SLAMF7,507.2562885353921,596.8125555391603
sg_39590,PTPRCAP,578.4414202925669,523.9811928292967
sg_18699,GIMAP5,557.0361009529969,542.1890335067625
sg_25019,KCNMB4,624.2388477167632,712.1288798297777
sg_24265,JPH4,840.7810317333438,706.0595996039557
sg_23067,IL13RA2,924.4111165949197,995.3619570348029
sg_30562,MTNR1B,988.1292764894538,863.8608854753269
sg_47399,SLITRK1,321.57758821772654,337.8565992374229
sg_36439,PCDHB2,506.26069228704006,562.4199675928357
sg_50075,TAS2R38,669.5384770167835,619.0665830338409
sg_23929,ITGB5,232.96952211439012,147.68581882833456
sg_28153,LYPD4,965.7283609015317,1035.8238252069493
sg_21099,HAVCR2,653.60893704315,691.8979457437044
sg_6143,CACNA1G,563.5074765672855,560.3968741842284
sg_51417,TMCC3,379.322170622148,416.7572421731085
sg_28213,LYVE1,794.9836043091475,805.1911766257145
sg_26481,LGR6,1053.838628880692,1023.6852647553054
sg_47143,SLC9A1,536.1285797376029,497.68097851740146
sg_10542,COL7A1,694.9261813497619,740.4521875502802
sg_43526,SIGLEC10,279.7625457869386,364.15681354931814
sg_35129,OR6C70,314.1106163550858,238.7250222156641
sg_29895,MMP20,770.5914962245212,746.5214677761021
sg_17719,G6PC3,998.5830370971507,880.0456327441855
sg_42409,SDF2L1,1096.151469435656,989.2926768089809
sg_22034,HSD17B7,511.2386735288005,473.4038576141136
sg_8396,CELSR2,349.9520812957612,366.1799069579254
sg_52986,TMEM239,1048.8606476389316,1021.6621713466981
sg_7759,CD82,583.4194015343273,511.8426323776527
sg_14104,EEF1D,641.1639839387489,633.2282368940921
sg_25298,KEL,213.05759714734822,180.05531336605173
sg_25747,KLRG1,142.37026351434952,145.66272541972725
sg_30306,MRVI1,759.6399374926481,817.3297370773585
sg_30568,MTUS1,411.6790486935911,459.24220375386227
sg_53938,TMEM95,514.7232603980328,489.58860488297216
sg_47524,SMCO2,204.5950290363554,180.05531336605173
sg_44980,SLC25A53,1004.5566145872633,815.3066436687511
sg_58461,ZNRF4,144.85925413522975,194.21696722630298
sg_51207,TM7SF2,175.72273783414468,125.43179133365402
sg_7044,CCRN4L,781.0452568322181,732.3598139158509
sg_16717,FFAR1,925.9045109674479,815.3066436687511
sg_9135,CLCC1,583.4194015343273,560.3968741842284
